14941	CRAC-PF - Los Ardillos
15082	Sinaloa Cartel - Chapitos faction - Sinaloa Cartel - Los Mayos faction
15243	Caborca Cartel, Sinaloa Cartel - Los Mayos faction - Sinaloa Cartel - Chapitos faction
15260	Cartel Independiente de Acapulco - Los Virus
15263	Guerreros Unidos - Los Tlacos
15347	Carteles Unidos - Jalisco Cartel New Generation
15468	Gulf Cartel, La Familia, Sinaloa Cartel - Los Zetas
15551	Cartel del Sur - Los Rojos
15554	Grupo Escorpion - Gulf Cartel - Los Ciclones faction
15556	Los Colombianos - Los Maya
394	Moldova: Dniestr
331	Morocco: Sahrawi Arab Democratic Republic (Western Sahara)
542	Salafia Jihadia - Civilians
332	Mozambique: Government
562	Renamo - Civilians
700	Government of Mozambique - Civilians
4783	Naparama - Renamo
14303	Ansar al-Sunnah - Civilians
14845	Mozambique: Islamic State
221	Myanmar (Burma): Karen
222	Myanmar (Burma): Government
224	Myanmar (Burma): Mon
231	Myanmar (Burma): Kachin
253	Myanmar (Burma): Karenni
264	Myanmar (Burma): Shan
422	Myanmar (Burma): Wa
496	KNU - Civilians
4612	DKBA - KNU
4699	RCSS - UWSA
4784	MDA - MDA - LM
4785	MTA - UWSA
10444	Buddhists (Myanmar) - Muslims (Myanmar)
15516	NUG - Civilians
269	Nepal: Government
490	Government of Nepal - Civilians
507	CPN-M - Civilians
4602	CPN-M - MJF
336	Nicaragua: Government
373	Niger: Air and Azawad
406	Niger: Eastern Niger
430	Niger: Government
13639	Niger: Islamic State
13884	IS - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad
14076	Daoussak (Tuareg) - Fulani
15489	IS - Banibangou Vigilance Committee
424	Nigeria: Northern Nigeria
425	Nigeria: Niger Delta
463	Government of Nigeria - Civilians
581	Bakassi boys - Civilians
1985	FNDIC - Civilians
4567	Supporters of ACN - Supporters of PDP
4568	Supporters of AD - Supporters of PDP
4578	Supporters of ANPP - Supporters of PDP
4624	Fulani - Yugur
4625	Fulani - Mambila
4629	Gamai - Pan
4635	Hausa - Igbo
4636	Hausa - Tarok
4637	Hausa - Yoruba
4643	Ijaw - Itsekiri
4646	Izzi (Igbo) - Ukele
4678	NDPVF - NDV
4786	Adoni - Ogoni
4787	Azara - Tiv
4788	Efik - Ibibio
4789	Fulani - Wurukum
4790	Afisare, Anaguta, Birom - Fulani, Hausa
4791	Hausa - Ninzam
4792	Ife - Modakeke
4793	Ijaw - Ilaje
4794	Ijaw - Urhobo
4795	Jukun - Tiv
4796	Fulani - Karimjo
4797	Kwala - Tiv
4799	Ndoki - Ogoni
4800	Eleme - Okrika (Ijaw)
4801	Ogoni - Okrika (Ijaw)
4802	Igbo - Tiv
4803	Aguleri - Umuleri
4804	Ijaw, Urhobo - Itsekiri
4876	Afor - Fulani
4884	Fulani - Tarok
4889	Atyap - Hausa
4890	Hausa - Igbo, Yoruba
4895	Christians (Nigeria) - Muslims (Nigeria)
4896	Bini - Urhobo
4897	Supporters of PDP - Supporters of UNPP
4945	Boje - Nsadop
4948	Birom - Fulani
4956	Oleh (Isoko) - Olmoro (Isoko)
4971	Hausa - Sayawa
4972	Ezilo - Ezza
4973	Fulani - Tiv
4985	Deebam - Deewell
4986	Black Axe, Bush Boys, Deebam, KK, NDV - Outlaws
4987	Alago - Eggon
4988	Greenlanders - NDV
4997	Isenasawo - Isongo-furo
4998	Forces of Agala - Forces of Edu
9488	Fulani - Yoruba
10823	Black Axe - Eyie
10831	Black Axe - Maphite
11125	Birom - Fulani, Hausa
11427	NURTW-Auxiliary - NURTW-Tokyo
11480	Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Yan Gora
11500	Atakar - Fulani
11502	Hausa - Jukun
11632	Agatu - Tiv
11675	Agatu - Fulani
11755	Eggon - Fulani
11777	Kuteb - Tiv
11780	Ikpanya (Ibibio) - Efik
13167	Fulani - Jukun
13191	Supporters of APC - Supporters of PDP
13389	Eggon - Gwandere
303	Nigeria: Biafra
13641	Nigeria: Islamic State
13642	IS - Yan Gora
13698	Deebam - NDV
13879	Ikot-Offiong community - Oku Iboku community
13903	IPOB - Civilians
13984	Wanhihem community - Wanikade community
13985	Fulani - Kadara
14083	Fulani - Irigwe
14134	Bwatiye - Fulani
14520	Bassa Kwomu - Egbura Mozum
14635	Fulani - Yandang
14645	Fulani - Izzi (Igbo)
14649	Yan Sakai - Civilians
14650	Lunguda - Waja
14662	Hausa - Kadara
14700	Ikurav (Tiv) - Shitile (Tiv)
14897	Abugbe (Agatu) - Agbaduma (Agatu)
14989	Jole - Shomo
15011	Ichen - Tiv
15012	Chabo - Hausa
15102	Atyap - Fulani
15379	Bonta Boys - Civilians
15384	Ezza - Korri
325	Pakistan: Balochistan
513	BLA - Civilians
530	TTP - Civilians
623	Fedayeen Islam - Civilians
923	Lashkar-e-Islam - Civilians
3732	TTP-Islahi - Civilians
3870	UBA - Civilians
4579	Ansaar ul-Islam - Lashkar-e-Islam
4588	Bangesh - Turi
4644	IMU - Lashkhar of Wazir tribe
4647	Forces of Shah Sahib - TTP
4655	Kachai sub-tribe of Bangesh - Mishti
4659	Lashkar of Salarzai tribe - TTP
4667	Mangal - Turi
4805	MQM - MQM-H
4912	Lashkar of Orakzai tribe - TTP
4913	Forces of Turkestan Bhittani - TTP
4937	Lashkar-e-Islam - TTP
4938	Forces of Momin Afridi - TTP - TA
4939	TTP - MR - TTP - MT
4940	Bangesh - Mangal
4967	Lashkar-e-Islam - Lashkar of Zakakhel tribe
4968	Lashkar-e-Islam - TTP - TA
4977	Laskhar of Masozai Qaumi tribe - TTP
4982	Lashkar of Kukikhel clan - TTP
4990	Lashkar-e-Islam - Lashkar of Akakhel tribe
10620	Mohajir - Pashtun
10621	Mohajir - Sindhi
10631	Jatoi - Meher
10691	Supporters of MQM - Supporters of PPP
10698	Khadadkhel - Oatizai
10699	Supporters of Yousaf Ali Khan Magsi - Supporters of Zulfikar Ali Khan Magsi
10732	Lashkar of Mohmand tribe - TTP
10773	Lashkar-e-Islam - Tawheed ul-Islam
11715	Ansaar ul-Islam - TTP
13293	Jaish-ul-Islam - Civilians
13936	Pakistan: Islamic State
13937	BLA - UBA
367	Panama: Government
368	Panama - United States of America
369	Papua New Guinea: Bougainville
494	Government of Papua New Guinea - Civilians
4806	Wagia subclan of Takima - Wayai subclan of Takima
4807	Unjamap - Wogia-Tunjup
4904	Akibu - Tonakau
10948	Akul - Kambrip
14927	Oi Kuru - Libe Koi
15276	Agarabi - Tapo
220	Paraguay: Government
292	Peru:Government
607	Sendero Luminoso - Civilians
649	Government of Peru - Civilians
13440	MRTA - Sendero Luminoso
209	Philippines: Government
495	CPP - Civilians
509	MILF - Civilians
614	Ampatuan militia - Civilians
737	Government of Philippines - Civilians
3620	Al-Khobar - Civilians
4664	Lumad - Moro
4808	Hadji Faizal Abdulkarim clan - Hadji Masir Ahalul clan
4875	Forces of Jing Caludtiag - Forces of Randy Karon
4905	Christians (Philippines) - Muslims (Philippines)
4964	BIFM - MILF
14275	Philippines: Islamic State
370	Romania: Government
452	Government of Romania - Civilians
376	Russia (Soviet Union): Nagorno-Karabakh
377	Russia (Soviet Union): Azerbaijan
399	Russia (Soviet Union): Government
414	Russia (Soviet Union): Dagestan
432	Russia (Soviet Union): Caucasus Emirate
529	Chechen Republic of Ichkeria - Civilians
533	Forces of the Caucasus Emirate - Civilians
536	Gazotan Murdash - Civilians
4809	Armenian - Azeri
4810	Chechen Republic of Ichkeria - Forces of Ruslan Labazanov
4811	Chechen Republic of Ichkeria - Provisional Council of the Chechen Republic
4812	Republic of Georgia - Republic of South Ossetia
4899	Meskhetian Turk - Uzbek
13247	Ukraine: Lugansk
13588	Russia: Islamic State
715	Government of Yemen (North Yemen) - Civilians
230	Yemen (North Yemen): Government
455	Government of Senegal - Civilians
570	MFDC - Civilians
590	MFDC - FN - Civilians
4673	MFDC Front Nord - MD - MFDC - S
384	Serbia (Yugoslavia): Slovenia
385	Serbia (Yugoslavia): Croatia
4872	Republic of Croatia - SAO Eastern Slavonia, Baranja and Western Symria
4873	Republic of Croatia - SAO Krajina
460	Government of Sierra Leone - Civilians
1031	Kamajors - Civilians
4984	Kamajors - RUF
473	Government of Somalia - Civilians
595	RRA - Civilians
620	SPM/SNA  - Civilians
4565	Abgal clan (Hawiye) - Xawaadle clan (Hawiye)
4571	Abtisame subclan of Galje'el clan (Hawiye) - Afi subclan of Galje'el clan (Hawiye)
4572	Agon-Yar subclan of Abgal clan (Hawiye) - Warsangeli subclan of Abgal clan (Hawiye)
4573	Ahlu Sunna Waljamaca - Al-Shabaab
4574	Ali-Gaf subclan of Abgal clan (Hawiye)  - Mahadade subclan of Abgal clan (Hawiye)
4584	ARPCT - ARS/UIC
4603	Dabare subclan of Digil clan (Digil-Mirifle) - Luway subclan of Mirifle clan (Digil-Mirifle)
4605	Da'ud subclan of Abgal clan (Hawiye) - Warsangeli subclan of Abgal clan (Hawiye)
4609	Dir clan  - Marehan subclan (Darod)
4610	Dir clan  - Sa'ad subclan of Habar Gidir clan (Hawiye)
4614	Duduble subclan of Gorgorte clan (Hawiye) - Suleiman subclan of Habar Gidir clan (Hawiye)
4620	Forces of Abdullahi Yusuf - Forces of Jama Ali Jama
4626	Gaadsan subclan of Biimaal clan (Dir) - Ma'alin Weyne subclan of Mirifle clan (Digil-Mirifle)
4628	Galje'el clan (Hawiye) - Jejele subclan of Jibedi clan (Hawiye)
4630	Garre subclan of Digil clan (Digil-Mirifle) - Marehan subclan (Darod)
4642	Huber subclan of Mirifle clan (Digil-Mirifle) - Yantar subclan of Mirifle clan (Digil-Mirifle)
4653	JVA - JVA faction
4654	Forces of General Morgan - JVA
4669	Fiqi Muhumud subclan (Dir) - Marehan subclan (Darod)
4675	Mohamed Muse subclan of Abgal clan (Hawiye) - Warsangeli subclan of Abgal clan (Hawiye)
4688	Puntland State of Somalia - Republic of Somaliland
4694	RRA - RRA - MH
4695	Sa'ad subclan of Habar Gidir clan (Hawiye) - Suleiman subclan of Habar Gidir clan (Hawiye)
4700	Sa'ad subclan of Habar Gidir clan (Hawiye) - Saleban Abdalla subclan of Surre clan (Dir)
4705	USC/SSA - USC/SSA - OMF
4813	Abdalle subclan of Habar Awal clan (Isaaq) - Aidagalla subclan of Habar Garhadjis clan (Isaaq)
4814	Abdalleh-Agon-Yar subclan of Abgal clan (Hawiye) - Eli-Agon-Yar subclan of Abgal clan (Hawiye)
4815	Abdulleh-Galmaha subclan of Abgal clan (Hawiye) - Kabaloh subclan of Abgal clan (Hawiye)
4816	Abgal clan (Hawiye) - Galgalo
4817	SPM - Forces of Omar Jess
4818	Ayr subclan of Habar Gidir clan (Hawiye) - Sa'ad subclan of Habar Gidir clan (Hawiye)
4819	Abdalle-Aroneh subclan of Abgal clan (Hawiye) - Eli-Omar subclan of Abgal clan (Hawiye)
4820	Forces of Abdirizak Bihi - Forces of Ahmed Sheikh Buraleh
4821	Forces of Hussein Ali Ahmed - USC/SSA
4823	Garre subclan of Digil clan (Digil-Mirifle) - Jiddo subclan of Digil clan (Digil-Mirifle)
4824	Habar Gidir clan (Hawiye) - Xawaadle clan (Hawiye)
4825	Habar Gidir clan (Hawiye) - Marehan subclan (Darod)
4826	Galje'el clan (Hawiye) - Xawaadle clan (Hawiye)
4827	Republic of Somaliland - SNM - 'Calan cas'
4828	SNF  - USC/SNA
4829	SNF - MSAB  - SNF
4830	SPM - SPM/SNA
4831	AIAI - SSDF
4832	DSA  - USC/SNA
4833	RRA - USC/SNA
4834	SSDF - USC/SNA
4835	USC/SNA - USC/SNA - OA
4836	USC/SNA - USC-PM
4878	Al-Shabaab - Hizbul Islam
4932	Forces of General Morgan - Forces of Omar Jess
4942	Suleiman subclan of Habar Gidir clan (Hawiye) - Qubeys subclan (Dir)
4944	Mujahideen in the Golis Mountains - Puntland State of Somalia
4947	Ahlu Sunna Waljamaca - Hizbul Islam
4957	Abgal clan (Hawiye) - Garre subclan of Digil clan (Digil-Mirifle)
4958	Forces of Abdullahi Yusuf - Forces of Yussuf Hajji Nur
4961	Al-Shabaab - SVA
14074	Somalia: Somaliland
10938	Khatumo administration - Republic of Somaliland
14197	Somalia: Islamic State
14072	Bahararsame subclan of Dhulbahante clan (Darod) - Qayaad subclan of Dhulbahante clan (Darod)
14073	Al-Shabaab - Aaro Aaro
14473	Al-Shabaab - Ma'awisley
14499	Biide subclan of Habar Jeclo (Isaaq) - Sa'ad subclan of Habar Yonis (Isaaq)
14525	Al-Shabaab - IS
15198	Majerteen subclan (Darod) - Awramale subclan (Darod)
580	AWB - Civilians
592	PAC - Civilians
1015	ANC - Civilians
1909	IFP - Civilians
4837	ANC - 'Greens'  - ANC - 'Reds'
4838	Supporters of ANC - Supporters of AZAPO
4839	CATA  - Codeta
4840	Supporters of ANC - Supporters of IFP
4841	Supporters of IFP - Supporters of UDF
4842	Mangweni clan - Mgodini clan
4843	Supporters of ANC - Supporters of UDM
4844	NUM  - Uwusa
4845	Lagunya  - Webta
15477	Black - Indian
556	SLM/A - Civilians
4583	Agar Dinka - Gok Dinka
4594	Bor Dinka - Murle
4851	Jikany Nuer - Lou Nuer
4880	Bari - Mundari
4881	Bor Dinka - Mundari
4943	Gok Dinka - Rek Dinka
4974	Misseriya - Ngok Dinka
4975	Gony Dinka - Thiyic Dinka
5043	Bul Nuer - Luac Jang Dinka
5045	Balanda - Dinka
11345	South Sudan: Government
11200	Amothnhom Dinka  - Panyon Dinka
11348	South Sudan - Sudan
11711	Misseriya - Nuer
11732	SPLM/A - IO - Civilians
13563	Aguok - Apuk Giir
13649	Luac Jang Dinka - Thiyic Dinka
13681	Kuei Dinka, Pakam Dinka - Rup Dinka
13863	Panyar Dinka - Waat Dinka
13864	Panyar Dinka, Rek Dinka - Waat Dinka
14068	Aliap Dinka  - Atuot Dinka
14167	Pakam Dinka - Rup Dinka
14174	NAS - SPLM/A - IO
14216	Ingessana - Uduk
14229	Ayiel Dinka - Waat Dinka
14305	Jalwau Dinka - Thiyic Dinka
14459	Bul Nuer - Kongor Dinka, Lou Dinka
14460	Jie - Murle
14478	Gok Dinka, Jalwau Dinka - Luac Jang Dinka, Thiyic Dinka
14574	Gak Dinka - Manuer Dinka
14686	Latuka - Pari
14922	Bul Nuer - Twic Dinka
15034	MDF - SPLM/A-North
15091	Ayiel Dinka - Pagok Dinka
15098	Apuk Padoc - Atok Buk
15173	Bor Dinka, Lou Nuer - Murle
15175	Bor Dinka, Gawaar Nuer, Lou Nuer - Murle
15214	South Sudanese - Sudanese
15326	Gawaar Nuer - Murle
15350	Toposa - Buya
15357	Luac Jang Dinka - Lou Paher
15373	Luac Jang Dinka - Lou Paher, Thiyic Dinka
15374	Balanda - Azande
15487	Cie Kho - Cie Guandong
537	GICM - Civilians
313	Sri Lanka (Ceylon): Government
489	Government of Sri Lanka - Civilians
511	JVP - Civilians
520	LTTE - Civilians
4663	LTTE - LTTE - K
4846	EPRLF - LTTE
4847	LTTE - PLOTE
4906	Supporters of PA - Supporters of UNP
11484	Muslims (Sri Lanka) - Tamil
557	SLM/A - MM - Civilians
597	SSDF - Civilians
4608	Didinga - Toposa
4633	Fulani - Habaniya
4634	Habaniya  - Rizeigat Baggara
4640	Hotiya Baggara  - Mahamid, Mahariba, Newiba
4648	Janjaweed  - JEM
4649	Janjaweed  - SLM/A
4650	Janjaweed - Bin Kulaib faction - Janjaweed - Moro faction
4661	Hol Dinka - Lou Nuer
4662	LRA - SPLM/A
4666	Ma'aliyah - Rizeigat Baggara
4674	Misseriya - Rizeigat Abbala
4685	PDF - SSDF
4693	Rizeigat Abbala - Terjam
4697	SLM/A - SLM/A - MM
4706	Ma'aliyah - Zaghawa
4848	Awlad Omran clan (Misseriya) - Awlad al-Zuid clan (Misseriya)
4853	Rizeigat Abbala - Zaghawa
4854	Beni Halba Baggara, Salamat Baggara - Fur
4855	SPLM/A - SPLM/A - AH
4856	SPLM/A - SPLM/A - WN
4857	SPLM/A - SSDF
4858	SPLM/A - SSUM/A
4859	SPLM/A - UNRF II
4860	SPLM/A - WNBF
4861	SSDF - SSUM/A
4879	Ngok Dinka - Shiluk
4882	Aliap Dinka  - Mundari
4883	Luac Jang Dinka - Awan Dinka
4886	Pari - Toposa
4946	Atuot Dinka - Ciek Dinka
4976	Atuot Dinka - Jur Beli
9668	Arab - Masalit
9691	Northern Sudanese - Southern Sudanese
9708	Habaniya  - Salamat Baggara
11211	Al-Zayadia - Berti
11344	Sudan: Abyei
11708	Beni Hussein - Rizeigat Abbala
11709	Awlad Heiban clan (Misseriya)  - Awlad Metanin clan (Misseriya), Awlad Serur clan (Misseriya)
11712	Beni Halba Baggara - Gimir
11721	Misseriya - Salamat Baggara
11729	Hamar - Ma'aliyah
13558	Fulani - Salamat Baggara
13584	Masalit  - Rizeigat Baggara
13842	Awlad Omran clan (Misseriya) - Awlad Serur clan (Misseriya)
13920	Mahadi - Rizeigat Abbala
13922	Fulani - Masalit
13963	Hamar - Kababish
14067	SPLM/A-North - SPLM/A-North - MA faction
14695	SLM/A - MA - SLM/A - SB
14704	Beni Amir - Nuba
14906	Fur - Newiba, Rizeigat Abbala
15014	Fulani - Rizeigat Baggara
15059	Bor Dinka - Lou Nuer
15127	Mahariya, Mima - Masalit
15225	Hawazma - Nuba
15349	Fulani - Taisha
15378	Kawahla, Kenana, Nuba Logan - Dar Ali (Hawazma)
15470	Dar Ali (Hawazma) - Kenana
15513	Misseriya - Arab
4965	Opponents of al-Assad - Supporters of al-Assad
11680	Ghuraba al-Sham, Jabhat Fateh al-Sham - PYD
12994	IS, Jabhat Fateh al-Sham - PYD
13013	Jabhat al-Akrad, PYD - IS, Jabhat Fateh al-Sham
13014	al-Tawhid Brigade - PYD
13017	Ahfad al Rasoul Brigade, Ahrar al-Sham, IS, Islamic Kurdish Front, Jabhat Fateh al-Sham - PYD
13019	Ahrar al-Sham, al-Tawhid Brigade, IS, Jabhat Fateh al-Sham - PYD
13022	IS - PYD
13033	Ahfad al Rasoul Brigade - IS
13042	Syria: Rojava Kurdistan
13299	Syrian insurgents - Civilians
13397	IS - Islamic Front
13398	IS - SRF
13400	IS - Mujahideen Army
13402	Jabhat Fateh al-Sham - SRF
13403	IS - Islamic Front, Mujahideen Army, SRF
13404	Harkat Hazm - Jabhat Fateh al-Sham
13427	Jabhat Fateh al-Sham, Liwa al-Aqsa - SRF
13429	IS - Islamic Front, Jabhat Fateh al-Sham
13432	PYD - Civilians
13441	IS - Islamic Front, Jabhat Fateh al-Sham, Mujahideen Army
13604	Syria: Islamic State
13616	IS - SDF
13702	IS - Jaysh al-Sanadid, Khabour Guards, MFS, PYD
13704	IS - Jaysh al-Sanadid, MFS, PYD
13709	Aknaf Bait al-Maqdis, Jaysh al-Islam, Sham al-Rasul Brigade, Southern Front - IS
13712	Jaysh al Fatah Idlib - IS
13717	Ahrar al-Sham - Jabhat Fateh al-Sham
13720	SDF - Civilians
13725	Eastern Qalamoun Operations Room - IS
13726	IS - Jaysh al-Islam
13809	Syria: Government/Rojava Kurdistan
13744	Euphrates Vulcano - IS
13745	Fatah Halab - IS
13746	Fatah Halab - SDF
13747	Fatah Halab, Jabhat Fateh al-Sham - IS
13748	Ahrar al-Sham, Jabhat Fateh al-Sham - IS
13786	Ahrar al-Sham, Jabhat Fateh al-Sham, Southern Front - IS
13796	IS - NSA
13798	Ahrar al-Sham - Liwa al-Aqsa
13801	Mare’ Operations Room - IS
13802	Fatah Halab, Jabhat Fateh al-Sham - SDF
13808	Ahrar al-Sham, Furqan Brigades, Jabhat Fateh al-Sham, Jaysh al-Islam, Yarmouk Army - Jaysh al-Jihad (Saraya al- Jihad)
13832	Hawar Kilis Operations Room - IS
13833	Hawar Kilis Operations Room - SDF
13837	Jaysh al-Islam, Jaysh Usud al-Sharqiya, Martyr Lieutenant Ahmed Abdou Brigades, Rahman Corps - Tahrir al- Sham Army
13841	IS - Jaysh al-Asha’er
13950	Eastern Ghouta Unified Military Command - IS
14095	Ahrar al-Sham - HTS
14096	Jaysh al-Islam - HTS, Rahman Corps
14097	IS - HTS
14101	Ahrar al-Sham - Hamza Division, Liwa al-Sultan Murad
14124	Nour al-Din Zenki - HTS
14127	Liwa al-Aqsa - HTS
14309	IS - HTS, Southern Front
14313	Ahrar al-Sham, FSA, HTS, Jaysh al-Islam - IS
14324	Ahrar al-Sham, HTS, Southern Front - IS
14369	Syrian Liberation Front - HTS
14370	Suqour al-Sham, Syrian Liberation Front - HTS
14385	HTS - Tanzim Hurras ad-Din
14420	IS - Jaysh al-Sanadid, PYD
14424	Aknaf Bait al-Maqdis, HTS, Jaysh al-Islam - IS
14474	National Front for Liberation - HTS
14648	National Front for Liberation, SNA - Tajamu Shuhada al-Sharqiya
14699	IS - al-Qa'qa Brigade, Army of Ahl al-Sunni wal Jamaa , Army of al-Ikhlas, Army of Maoata al-Islami, Authenticity and Development Front, Bayareq al-Shaaitat , Islamic Front, Jabhat Fateh al-Sham, Jaish al-Muhajireen wal-Ansar, Liwa al-Qadisiya
14708	IS - Islamic Front, Jabhat al-Akrad, Jabhat Fateh al-Sham, Mujahideen Army, SRF
14714	16th Division, Islamic Front, Jabhat Fateh al-Sham - IS
14742	Jabhat Fateh al-Sham, Rahman Corps - Jaysh al-Islam
14749	IS - Islamic Front, Jabhat al-Akrad, Mujahideen Army, SRF
14763	IS - Nour al-Din Zenki, Sham Legion
14777	Aknaf Bait al-Maqdis, Jabhat Fateh al-Sham, Jaysh al-Islam, Sons of Yarmouk Movement, Southern Front - IS
14778	Aknaf Bait al-Maqdis, HTS, Jaysh al-Islam, Sons of Yarmouk Movement, Southern Front - IS
14784	Ahrar al-Sham, Jabhat Fateh al-Sham, Jaysh al-Islam, Jaysh Usud al-Sharqiya, Martyr Lieutenant Ahmed Abdou Brigades, Rahman Corps - IS
14803	SNA - SDF
14807	23rd Division, Ahrar al-Sham, Jaysh al Nasr, Jaysh al-Nukhba, Nour al-Din Zenki, Sham Legion, SNA - SDF
14808	National Front for Liberation, SNA - SDF
14809	23rd Division, Jaysh al Nasr, Jaysh al-Nukhba, Sham Legion, SNA, Syrian Liberation Front - SDF
14812	National Front for Liberation, SNA, Syrian Liberation Front - SDF
14873	IS - Islamic Front, SRF
14876	Euphrates Islamic Liberation Front, Islamic Front, Jabhat Fateh al-Sham, Liwa Thuwar ar-Raqqa - IS
14900	Ahrar Ghurayan - PYD
14910	Authenticity and Development Front, Islamic Front, Jabhat Fateh al-Sham - IS
14912	IS - Jabhat Fateh al-Sham, Liwa al-Qadisiya, Omar al-Mukhtar Battalion
14926	IS - Northern Storm Brigade
14937	Dawn of Freedom Brigades - IS
14938	Dawn of Freedom Brigades, Euphrates Islamic Liberation Front, Islamic Front, Jabhat al-Akrad, Liwa Thuwar ar-Raqqa - IS
14943	IS - Islamic Front, Jabhat al-Akrad, Liwa Thuwar ar-Raqqa
14945	Dawn of Freedom Brigades, Jabhat al-Akrad, Northern Storm Brigade - IS
14952	IS - Islamic Front, Northern Storm Brigade
14955	Baz al-Islamiya, Dawn of Freedom Brigades, Islamic Front, Jabhat al-Akrad, Jabhat Fateh al-Sham, Liwa al-Sultan Murad, Majd al-Sham - IS
14956	Dawn of Freedom Brigades, Harkat Hazm, Islamic Front, Jabhat al-Akrad, Jabhat Fateh al-Sham, Mujahideen Army, Nour al-Din Zenki, Sham Legion - IS
14958	IS - Islamic Front, Jabhat Fateh al-Sham, Liwa al-Jihad fi Sabeel Allah, Liwa Thuwar ar-Raqqa
14959	Authenticity and Development Front - IS
14961	IS, Jabhat Fateh al-Sham - Jabhat al-Akrad
14964	IS, Syrian insurgents - Civilians
14967	Ahfad al Rasoul Brigade, Ahrar al-Sham, al-Farouq Brigades, Ghuraba al-Sham, IS, Jabhat Fateh al-Sham, Jazeera-Euphrates Liberation Front, Liwa al-Fateh - PYD
14969	Hamza Asadullah Brigade - IS
14972	Jabhat Fateh al-Sham, Salahadin Brigade - PYD
14973	Ahrar al-Sham, al-Tawhid Brigade, IS, Islamic Kurdish Front, Jabhat Fateh al-Sham - PYD
15199	Ahrar al-Sharqiya - al-Moutasem Brigade, Hamza Division
15310	Army of Maoata al-Islami, Authenticity and Development Front, Islamic Front, Jabhat Fateh al-Sham - IS
1978	PFT - Civilians
4995	PFT - UTO
470	Government of Tanzania - Civilians
15183	Tanzania: Islamic State
423	Thailand: Patani
532	Patani insurgents - Civilians
461	Government of Togo - Civilians
4862	Moba - Chakosi
378	Trinidad and Tobago: Government
343	Tunisia: Government
14333	Tunisia: Islamic State
383	Turkey: Government
558	UPA - Civilians
999	WNBF - Civilians
4585	Arrow Boys - LRA
4592	Bokora Karimojong - Jie
4593	Bokora Karimojong - Pian Karimojong
4686	Pian Karimojong - Pokot
4863	Bokora Karimojong - Jie, Matheniko Karimojong
4864	Bokora Karimojong - Matheniko Karimojong
4865	Bokora Karimojong - Matheniko Karimojong, Turkana
4866	Dodoth - Jie
4867	Dodoth - Toposa, Turkana
4868	Iteso - Karimojong
4891	Jie - Matheniko Karimojong
4931	Bokora Karimojong - Jie, Matheniko Karimojong, Turkana
4955	Dodoth - Jie, Matheniko Karimojong
13749	Bakonzo - Bamba
13219	Ukraine: Government
13240	Supporters of independence for Eastern Ukraine - Supporters of Ukrainian unity
13246	Ukraine: Donetsk
13306	Ukraine: Novorossiya
11820	UDA - Civilians
277	Venezuela: Government
13514	El Dorado long-term inmates - Former Sabaneta inmates
13607	Sabaneta - Pavilion I gang - Sabaneta - Re-education sector gang
15543	Yare I - The Towers sector gang  - Yare I - The Workshop sector gang
402	Yemen (North Yemen): South Yemen
4935	Ansarallah - AQAP
11942	Al-Maraziq - Al-Saida
13587	AQAP - Forces of Hadi
13645	Yemen (North Yemen): Islamic State
13597	IS - Forces of Hadi
14512	AQAP - IS
14623	Forces of Hadi - STC
